id,title,url,upload_date,duration,view_count,description,thumbnail
FiGgcd2k6X4,Too Many Children Left Behind: Improving Equity in Education through Innovation,https://www.youtube.com/watch?v=FiGgcd2k6X4,,2909.0,,,https://i.ytimg.com/vi/FiGgcd2k6X4/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhlIFYoQDAP&rs=AOn4CLBjWD7PVO2S_tYgzZ_FrOWzpsNzSg
vWDjrdSqcEc,Getting Technical About the Challenges of Ensuring Everyone Has Access to STEM Programming,https://www.youtube.com/watch?v=vWDjrdSqcEc,,2849.0,,,https://i.ytimg.com/vi/vWDjrdSqcEc/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhRIFgoZTAP&rs=AOn4CLD58cA7ewdY-RJQK-pFqKq00U4KGw
hgbQtI_bKKc,OnRamp Education & Workforce Innovation Accelerator Premiere,https://www.youtube.com/watch?v=hgbQtI_bKKc,,3016.0,,,https://i.ytimg.com/vi/hgbQtI_bKKc/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhlIGUoZTAP&rs=AOn4CLDZHD179ZnOhTiRNY691a0Poyliag
TIepIsBV7DA,Preparing Your Startup For Fundraising,https://www.youtube.com/watch?v=TIepIsBV7DA,,2768.0,,,https://i.ytimg.com/vi/TIepIsBV7DA/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIEYoMTAP&rs=AOn4CLBQt8zPKNimfWuJI4a34fgaGX-Fnw
BTsYMyZr4Lc,EdTech Startup Guide published by AWS,https://www.youtube.com/watch?v=BTsYMyZr4Lc,,2862.0,,,https://i.ytimg.com/vi/BTsYMyZr4Lc/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIEkoNjAP&rs=AOn4CLBQvqvVbwq6WXvWw7XitAqJTu32Aw
NqKrdPlXy4E,Managing Fast paced Growth for Emerging EdTech Companies,https://www.youtube.com/watch?v=NqKrdPlXy4E,,2654.0,,,https://i.ytimg.com/vi/NqKrdPlXy4E/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFcoNDAP&rs=AOn4CLDI2s_Oz3GxjmHabKqczWOT4WzVLA
SG1ZHIiNesg,Be the Change: Youth Workforce Development through Social Entrepreneurship,https://www.youtube.com/watch?v=SG1ZHIiNesg,,1830.0,,,https://i.ytimg.com/vi/SG1ZHIiNesg/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFcoODAP&rs=AOn4CLBoXwqiwEnamzCifXCdNg_M4XqTRQ
KJwPZ7I3lMU,Startup Success For Non Technical Founders,https://www.youtube.com/watch?v=KJwPZ7I3lMU,,3453.0,,,https://i.ytimg.com/vi/KJwPZ7I3lMU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmzMGVwZFYit3RqKjzKZoEAkh3Bg
cHHR--qu_lw,"Your Body's Energies: A Missing Piece in Your Wellness Toolkit? (and why it's not all ""woo-woo"")",https://www.youtube.com/watch?v=cHHR--qu_lw,,3865.0,,,https://i.ytimg.com/vi/cHHR--qu_lw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5ua3Vkl1N6XAuW5-C8ovr6NmhtQ
BL6xVYrUwho,How is the MN Startup Market Perceived by Out of State VCs?,https://www.youtube.com/watch?v=BL6xVYrUwho,,2452.0,,,https://i.ytimg.com/vi/BL6xVYrUwho/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhlIFUoRDAP&rs=AOn4CLAkMdt_JLJDwRFMRzngpkV86QFvLw
aQVEEun7q6s,"Rethinking ""Best Practices""",https://www.youtube.com/watch?v=aQVEEun7q6s,,3157.0,,,https://i.ytimg.com/vi/aQVEEun7q6s/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIE4oPTAP&rs=AOn4CLCx4EIbNHadX_2A0KkzBMKm0BahBA
v-U2vr_9aLk,Your Strategic Playbook for Growth & Execution,https://www.youtube.com/watch?v=v-U2vr_9aLk,,3535.0,,,https://i.ytimg.com/vi/v-U2vr_9aLk/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFAoPTAP&rs=AOn4CLDWYVuhH__TSPSX4G8-XH7Vuft0vA
PubzLE8FXV4,Understanding Your Startup Non-dilutive Funding Options,https://www.youtube.com/watch?v=PubzLE8FXV4,,2377.0,,,https://i.ytimg.com/vi/PubzLE8FXV4/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhlIGUoZTAP&rs=AOn4CLD2h_usaaUMqbGC2QuuiNvsK97mvw
SaIT3wkD_oM,Come Meditate! A mindfulness Break,https://www.youtube.com/watch?v=SaIT3wkD_oM,,965.0,,,https://i.ytimg.com/vi/SaIT3wkD_oM/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFMoQDAP&rs=AOn4CLC4tK8QqWbErz81rMHu4oWZe1H4ag
FtlSj3HBLzU,Leverage Your Success,https://www.youtube.com/watch?v=FtlSj3HBLzU,,3279.0,,,https://i.ytimg.com/vi/FtlSj3HBLzU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZgTKqO3Evs_u69CLxgv-sIYJobQ
akAEnH51bqY,Three Strategies for Building a Consultancy That Matters,https://www.youtube.com/watch?v=akAEnH51bqY,,3552.0,,,https://i.ytimg.com/vi/akAEnH51bqY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFvLmsvIcQwQ68nRVfToE3rf2VXg
NC1q5c5wW5I,Overcoming Burnout with Mindful Productivity for Entrepreneurs,https://www.youtube.com/watch?v=NC1q5c5wW5I,,3523.0,,,https://i.ytimg.com/vi/NC1q5c5wW5I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDgy8puUUXGWdmZH_Hd_q2Qojokrw
_qlTDhp9P9E,Among Us: Imposter Syndrome,https://www.youtube.com/watch?v=_qlTDhp9P9E,,1407.0,,,https://i.ytimg.com/vi/_qlTDhp9P9E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDuodfjtbJTLq4g__P3Jm7GEc25zw
x6WszAE9AK4,Double Your Sales: How to Build a Growth Roadmap that Works,https://www.youtube.com/watch?v=x6WszAE9AK4,,2349.0,,,https://i.ytimg.com/vi/x6WszAE9AK4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCh2sM-dkUh-DIbJsD69FjNhgxI-w
FVahmOryFS0,Fundraising AMA w/ VC,https://www.youtube.com/watch?v=FVahmOryFS0,,2645.0,,,https://i.ytimg.com/vi/FVahmOryFS0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_LV-vljG08KW5TDJagsc8U7zgtg
xs8NjGheP5w,Non-Dilutive Federal Funding for Novel Early Stage R&D Projects,https://www.youtube.com/watch?v=xs8NjGheP5w,,2558.0,,,https://i.ytimg.com/vi/xs8NjGheP5w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBXnMAZtMQEGxMHlKzlrBXR2Wrn0g
Ks7_HJQLuAo,Bookkeeping Basics,https://www.youtube.com/watch?v=Ks7_HJQLuAo,,2914.0,,,https://i.ytimg.com/vi/Ks7_HJQLuAo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHMHBksDBDYlApzrhqcLAG7XLphQ
Ot6lrhkdcIk,Shark Tank Reverse Pitch,https://www.youtube.com/watch?v=Ot6lrhkdcIk,,4765.0,,,https://i.ytimg.com/vi/Ot6lrhkdcIk/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFooNTAP&rs=AOn4CLCdAwK58HsQc21Qu62V15qvgTfKIQ
flPdb7DPTtk,The Re emergence of Place-based Entrepreneurship,https://www.youtube.com/watch?v=flPdb7DPTtk,,2487.0,,,https://i.ytimg.com/vi/flPdb7DPTtk/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFsoMzAP&rs=AOn4CLB_NBlNuHTG-_pJotz95WXCYis0BA
7o2R2bAbrQE,Investing in Our Collective Futures,https://www.youtube.com/watch?v=7o2R2bAbrQE,,2810.0,,,https://i.ytimg.com/vi/7o2R2bAbrQE/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFYoMDAP&rs=AOn4CLAmzMv5dnYr5Q7vzMfjTWRYcPNwAg
AVWy-eM2Zqw,Bringing the Future Forward Fast!,https://www.youtube.com/watch?v=AVWy-eM2Zqw,,2581.0,,,https://i.ytimg.com/vi/AVWy-eM2Zqw/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIF8oOzAP&rs=AOn4CLCJ7xJiAZ_7ClqpMsn0A2QeGyHGeg
MVJYUsJJRss,Tackling the Affordable Housing Crisis Through a New Investment Strategy,https://www.youtube.com/watch?v=MVJYUsJJRss,,2465.0,,,https://i.ytimg.com/vi/MVJYUsJJRss/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFcoMDAP&rs=AOn4CLAFCN3PzJAAWzjFU-i2C_Umti3hzw
6lPi9XsXbc8,Digital Equity -  The Next Great Equalizer,https://www.youtube.com/watch?v=6lPi9XsXbc8,,2794.0,,,https://i.ytimg.com/vi/6lPi9XsXbc8/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFcoLjAP&rs=AOn4CLASUduSTnZv6UHYRbCV6TDlhUr0pA
uaJzwx3tDho,What's your Blueprint for becoming Future Ready?,https://www.youtube.com/watch?v=uaJzwx3tDho,,1544.0,,,https://i.ytimg.com/vi/uaJzwx3tDho/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFooOTAP&rs=AOn4CLB6hzcDjmJEXVsx8aPBR9Vu6ISIqQ
6BzqsKXDK40,Reimagining Our Cities in the Post-Pandemic World,https://www.youtube.com/watch?v=6BzqsKXDK40,,2271.0,,,https://i.ytimg.com/vi/6BzqsKXDK40/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFkoNTAP&rs=AOn4CLBRpiWgqk_9yN3c0xvFH7FJX0L9Cw
rvR7O_iP5RI,Transforming Livability and Equity Through Technology,https://www.youtube.com/watch?v=rvR7O_iP5RI,,2266.0,,,https://i.ytimg.com/vi/rvR7O_iP5RI/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFwoNzAP&rs=AOn4CLBvBw8TOMYqzGp2Q9eutN9_mWQ-nQ
kjtScgLvkyM,How Experimentation in a Consumer Business Improves Both Business and Customer Outcomes,https://www.youtube.com/watch?v=kjtScgLvkyM,,2425.0,,,https://i.ytimg.com/vi/kjtScgLvkyM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASvXmyEEijoPPtq0qnaJMxl3BBaA
qcwFizHMV4Y,Kotlin Multiplatform Mobile: Real World Lessons Learned,https://www.youtube.com/watch?v=qcwFizHMV4Y,,3395.0,,,https://i.ytimg.com/vi/qcwFizHMV4Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyDJfgZEZN9nivX7FdpbqkXOaE-Q
loW1K6tS4y8,Tips For Hiring Developers and Designers in 2021,https://www.youtube.com/watch?v=loW1K6tS4y8,,3289.0,,,https://i.ytimg.com/vi/loW1K6tS4y8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCCDIvy1VYRguzVNscmCkkSDJDVDw
DcEpX6__ohE,Becoming a Waymaker: Level Up Your Self-Awareness,https://www.youtube.com/watch?v=DcEpX6__ohE,,3121.0,,,https://i.ytimg.com/vi/DcEpX6__ohE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBn_4kTAgyL4vZhB0463ppbwRlzzw
gSiQrDsFW4w,"Don’t Have a Plan, Build a Strategy: How to Recognize and Prioritize Marketing Opportunities",https://www.youtube.com/watch?v=gSiQrDsFW4w,,2436.0,,,https://i.ytimg.com/vi/gSiQrDsFW4w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA0WV6wok2ADZTHqQVuQNxyNvIIlQ
hrvcAp7E1OM,Inspiring Young Women for a Future Role in Your Business,https://www.youtube.com/watch?v=hrvcAp7E1OM,,3100.0,,,https://i.ytimg.com/vi/hrvcAp7E1OM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGMMP7iIEgXMhKX-hlIGfIwkiNIQ
5S2Beow6P4Y,Taking the First Step with Tech,https://www.youtube.com/watch?v=5S2Beow6P4Y,,2686.0,,,https://i.ytimg.com/vi/5S2Beow6P4Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAowkpF-u14NOIFQE8z31SLlGGf2g
H8r162zymzo,"Using No Code Tools to Launch Faster, Save Money, and Streamline Your Startup",https://www.youtube.com/watch?v=H8r162zymzo,,3989.0,,,https://i.ytimg.com/vi/H8r162zymzo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHGWmTOLOcE6ZRxK9BSBg-clt5Eg
3TxJmzs6sqI,Restaurant Tech For The Win and For The Future,https://www.youtube.com/watch?v=3TxJmzs6sqI,,1799.0,,,https://i.ytimg.com/vi/3TxJmzs6sqI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBkXbp4Oaf_CIZU_WD1gLsVfOYylQ
FtMLw975c_c,The Power of Community in Marketing,https://www.youtube.com/watch?v=FtMLw975c_c,,4196.0,,,https://i.ytimg.com/vi/FtMLw975c_c/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFkoMzAP&rs=AOn4CLDF7LCKK-vTi8HYUbGtSJUJWAnB4A
Rhm727khDYg,"Twin Cities Podcast Hosts UNPLUGGED, Part 2: Marketing",https://www.youtube.com/watch?v=Rhm727khDYg,,3222.0,,,https://i.ytimg.com/vi/Rhm727khDYg/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFooMDAP&rs=AOn4CLCWE_-T63CCv8cTqAofOrAXqxbuQQ
-miZ3FX5z_c,Stop Guessing Start Asking: Using Research to Drive Growth,https://www.youtube.com/watch?v=-miZ3FX5z_c,,3208.0,,,https://i.ytimg.com/vi/-miZ3FX5z_c/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIEwoKTAP&rs=AOn4CLB4LeSLVvHx4K1okXVBd23gVEMpJQ
ugyOKccDjoE,Pitching Yourself and Your Company For Success,https://www.youtube.com/watch?v=ugyOKccDjoE,,3627.0,,,https://i.ytimg.com/vi/ugyOKccDjoE/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFcoMzAP&rs=AOn4CLCE96VbjMDa3vdO3Rquwda9DQSsiA
8CHQJ4Mkar4,"Twin Cities Podcast Hosts UNPLUGGED, Part 1: Sales",https://www.youtube.com/watch?v=8CHQJ4Mkar4,,3382.0,,,https://i.ytimg.com/vi/8CHQJ4Mkar4/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFwoNTAP&rs=AOn4CLAV_1AdGyus5uz0HK9hsLkedTxTlQ
XiEdMWZN8m4,MEDA Million Dollar Challenge Announcement,https://www.youtube.com/watch?v=XiEdMWZN8m4,,1171.0,,,https://i.ytimg.com/vi/XiEdMWZN8m4/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIFYoOzAP&rs=AOn4CLArk833OHiWv9qhvvNK1U8wTeZrpQ
W17xBB97MXc,Building & Scaling Your Community,https://www.youtube.com/watch?v=W17xBB97MXc,,3749.0,,,https://i.ytimg.com/vi/W17xBB97MXc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCC_mdBZzvyNrDzJQ6URuZhUgO4yA
o2pFband1iI,Learn the Basics of Selling On Amazon.com,https://www.youtube.com/watch?v=o2pFband1iI,,7193.0,,,https://i.ytimg.com/vi/o2pFband1iI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdVFzWv7CTXazPZzjMQvtP3edrBQ
677j1o0_ZpI,Program Related Investments (PRIs) in Healthcare,https://www.youtube.com/watch?v=677j1o0_ZpI,,3575.0,,,https://i.ytimg.com/vi/677j1o0_ZpI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtnX8A_aeObhwGaUdHuJ5W-FQD2w
e4qQs902CDY,What’s Changed? Adjusting to Customer Needs in the New Normal,https://www.youtube.com/watch?v=e4qQs902CDY,,2317.0,,,https://i.ytimg.com/vi/e4qQs902CDY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEp-pH0s65Gbo1wUQl5qkgMvlL-w
WI2U-iBjCLA,Making Peace w/ Non Violent Communication,https://www.youtube.com/watch?v=WI2U-iBjCLA,,2596.0,,,https://i.ytimg.com/vi/WI2U-iBjCLA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbXQjkz4qQkCtRQ39hZtOiVBWlvw
DFUyzCGneFs,How to Wake Up Your B2B Content,https://www.youtube.com/watch?v=DFUyzCGneFs,,2463.0,,,https://i.ytimg.com/vi/DFUyzCGneFs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCzcJuWP6WHZ1HXUfII4LA6aJhbPw
8EOCCcgqJfY,Growing Your Business: Do I Raise Money to Fund my Startup? - Presented by Traction Capital,https://www.youtube.com/watch?v=8EOCCcgqJfY,,3398.0,,,https://i.ytimg.com/vi/8EOCCcgqJfY/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhlIE8oVjAP&rs=AOn4CLCHWtkl6KKr3Sn3tVR1qf7sLTGD-Q
EtbWjd10CgE,To fund or not to fund…the founder’s dilemma from an investor perspective,https://www.youtube.com/watch?v=EtbWjd10CgE,,1989.0,,,https://i.ytimg.com/vi/EtbWjd10CgE/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARh_IEEoGzAP&rs=AOn4CLDJdsniA8uE7W-Ob0T1bTLZINf7gg
fG96W9swG6s,2021 MN Startup Awards,https://www.youtube.com/watch?v=fG96W9swG6s,,1741.0,,,https://i.ytimg.com/vi/fG96W9swG6s/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIE0oMjAP&rs=AOn4CLBJuojhqXKzTh9R1KopJ2Iaz1h1eg
D_pnx-VnYJ8,Customer Obsession Creates Restaurant Resiliency,https://www.youtube.com/watch?v=D_pnx-VnYJ8,,1340.0,,,https://i.ytimg.com/vi/D_pnx-VnYJ8/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARh_IEEoIzAP&rs=AOn4CLBVTv0dd9Enlm8IFmyQ9S61u197nw
V3Uh7OTJOqw,The Real Pitch MN,https://www.youtube.com/watch?v=V3Uh7OTJOqw,,3508.0,,,https://i.ytimg.com/vi/V3Uh7OTJOqw/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhyIEEoMzAP&rs=AOn4CLDI9-5GwyedwKAJaMBRUvtCnmZYZw
RNWhLxtFbIk,If You Build It Will They Come? How To Hire and Retain Your First Employees,https://www.youtube.com/watch?v=RNWhLxtFbIk,,2653.0,,,https://i.ytimg.com/vi/RNWhLxtFbIk/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhlIFsoTTAP&rs=AOn4CLCrlV_cYBg5_8T36TrEoB-ib_WRhQ
ZNpLeh4amkA,Lessons from Black Tech Leaders,https://www.youtube.com/watch?v=ZNpLeh4amkA,,3543.0,,,https://i.ytimg.com/vi/ZNpLeh4amkA/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARhlIGIoUzAP&rs=AOn4CLBX09H5ulAumP_Jpr1FUEoffrm6Vw
59ziZHKtoig,State of Startup + Enterprise Partnerships in MSP,https://www.youtube.com/watch?v=59ziZHKtoig,,2688.0,,,https://i.ytimg.com/vi/59ziZHKtoig/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARh_IEQoKTAP&rs=AOn4CLB1s-WaXgtlm8uL7kZeG7fGqlr2sw
j3yM4mJsAvM,Do Well by Doing Good Making a Positive Impact in EdTech,https://www.youtube.com/watch?v=j3yM4mJsAvM,,2141.0,,,https://i.ytimg.com/vi/j3yM4mJsAvM/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB1AaAAuADigIMCAAQARh_IBkoFzAP&rs=AOn4CLC6zNdKl47Xp8-Kx2aNeUBct3IoiQ
d_mnhOq1KbI,Your Marketing Should Pay for Itself: Optimizing for Conversion,https://www.youtube.com/watch?v=d_mnhOq1KbI,,3411.0,,,https://i.ytimg.com/vi/d_mnhOq1KbI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB3taQTJlcuhF642x-O7nKEYd8bYw
XHcHrcZdQpY,Future of Venture with Atland Ventures,https://www.youtube.com/watch?v=XHcHrcZdQpY,,3714.0,,,https://i.ytimg.com/vi/XHcHrcZdQpY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCU-ZfCNWQIJCgOTWGQoJ0eknueLw
4K_0Kg7MCL4,Growing your startup with Open Scout and AWS University Scout Program,https://www.youtube.com/watch?v=4K_0Kg7MCL4,,3200.0,,,https://i.ytimg.com/vi/4K_0Kg7MCL4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPveLcHMSAQw_-3ZKrAbm1IqmH6A
HfV8l4RpoGI,Beyond the Core - The magic of product ecosystems,https://www.youtube.com/watch?v=HfV8l4RpoGI,,2991.0,,,https://i.ytimg.com/vi/HfV8l4RpoGI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCV3DSgXUFDoTYjiNIS1eAs84MfWA
END9HnuLIhQ,An Emotionally Intelligent Coach That Meditates With You,https://www.youtube.com/watch?v=END9HnuLIhQ,,2191.0,,,https://i.ytimg.com/vi/END9HnuLIhQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDTdmDPPHGVwNEPV9vLwTWOHOFMxA
9yBX8HdcO-w,The Crucial Capability Every Entrepreneur Must Develop,https://www.youtube.com/watch?v=9yBX8HdcO-w,,2033.0,,,https://i.ytimg.com/vi/9yBX8HdcO-w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBLTKtqBjBTHv-QUXZv_Ny3KlGWLA
oEUBSSLOKN0,"Location, Privacy, and Craft Breweries",https://www.youtube.com/watch?v=oEUBSSLOKN0,,1521.0,,,https://i.ytimg.com/vi/oEUBSSLOKN0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAdQ2JXD3NPUnKgwr0c6KixsnJ2sg
4pxjDqE3RCA,Launching and Sustaining your Nonprofit Organization,https://www.youtube.com/watch?v=4pxjDqE3RCA,,2147.0,,,https://i.ytimg.com/vi/4pxjDqE3RCA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBAMwyMdEVk9EpddQ8KKfc1HgliHQ
